name,price,first_name,last_name,above_100
dana wilson,77.13213303,Dana,Wilson,
henry howard,238.7704037,Henry,Howard,true
william garcia,267.7774286,William,Garcia,true
matthew miller,141.53859930000002,Matthew,Miller,true
joseph sanchez,138.55300269999998,Joseph,Sanchez,true
cory christensen,66.04292105,Cory,Christensen,
jamie mccullough,6.663633226,Jamie,Mccullough,
jose smith,45.23615731,Jose,Smith,
christine andrews,95.03663928,Christine,Andrews,
justin taylor,253.36970130000003,Justin,Taylor,true
dylan sanchez,258.1885439,Dylan,Sanchez,true
megan watson,231.30682030000003,Megan,Watson,true
reginald bell,261.1845713,Reginald,Bell,true
james bell,142.18199219999997,James,Bell,true
jennifer cooper,220.06354019999998,Jennifer,Cooper,true
tanya wagner,217.9218465,Tanya,Wagner,true
henry curtis,99.23442537,Henry,Curtis,
cassandra elliott,198.9239907,Cassandra,Elliott,true
pedro mitchell,287.8875335,Pedro,Mitchell,true
ray mccarty,68.12635076,Ray,Mccarty,
riley gomez,63.54785955,Riley,Gomez,
shelby price,200.6133599,Shelby,Price,true
briana marshall,101.6992254,Briana,Marshall,true
melissa clark,257.39025499999997,Melissa,Clark,true
patrick mays,214.08894300000003,Patrick,Mays,true
scott harris,67.50120025,Scott,Harris,
bonnie franklin,198.94232240000002,Bonnie,Franklin,true
maria powell,37.73963127,Maria,Powell,
brian rhodes,65.6268221,Brian,Rhodes,
ashley morris,64.05329615,Ashley,Morris,
kenneth holmes,245.78126899999998,Kenneth,Holmes,true
adam garcia,99.76367419,Adam,Garcia,
matthew johnson,295.0335508,Matthew,Johnson,true
randy aguirre,277.1465365,Randy,Aguirre,true
michael garcia,196.2126485,Michael,Garcia,true
henry johnson,48.31608761,Henry,Johnson,
christopher stark,193.55628480000001,Christopher,Stark,true
scott dodson,159.8162138,Scott,Dodson,true
laura faulkner,201.03882140000002,Laura,Faulkner,true
joseph patterson,91.87832506,Joseph,Patterson,
vanessa johnson,218.5021475,Vanessa,Johnson,true
joe moody,141.9342072,Joe,Moody,true
robert kelley,101.4445497,Robert,Kelley,true
justin mack,143.4471354,Justin,Mack,true
anna gray,146.051617,Anna,Gray,true
christopher lee,124.134775,Christopher,Lee,true
sara garrett,276.262021,Sara,Garrett,true
wendy sanchez,110.36437520000001,Wendy,Sanchez,true
maria hall,143.9317353,Maria,Hall,true
james hall,299.2061897,James,Hall,true
robert cabrera,157.1902941,Robert,Cabrera,true
megan morrison,209.5560925,Megan,Morrison,true
jaime mcdaniel,130.3975176,Jaime,Mcdaniel,true
joseph williams,270.17629189999997,Joseph,Williams,true
kevin madden,134.160087,Kevin,Madden,true
philip cruz,40.93604411,Philip,Cruz,
andrew shaw,58.09674651,Andrew,Shaw,
jessica sexton,229.6075076,Jessica,Sexton,true
stephen campos,165.81512030000002,Stephen,Campos,true
robert griffith,185.68298000000001,Robert,Griffith,true
jack jensen,153.5371396,Jack,Jensen,true
john aguilar,61.54262561,John,Aguilar,
daniel armstrong,88.31636,Daniel,Armstrong,
jesus meyer,152.82549780000002,Jesus,Meyer,true
troy butler,20.26841517,Troy,Butler,
jody reed,94.14865649,Jody,Reed,
gloria hartman,263.3208245,Gloria,Hartman,true
melissa mcbride,178.7307475,Melissa,Mcbride,true
robert allen,175.3799705,Robert,Allen,true
phillip evans,89.67955731,Phillip,Evans,
philip banks,162.1291795,Philip,Banks,true
janet king,96.55651683,Janet,King,
susan donovan,81.96303152,Susan,Donovan,
michael pierce,262.1823502,Michael,Pierce,true
michael serrano,198.4636023,Michael,Serrano,true
joseph brown,242.78759530000002,Joseph,Brown,true
michael powell,247.6735636,Michael,Powell,true
richard martin,7.04924545,Richard,Martin,
alexander lowe,209.40320480000003,Alexander,Lowe,true
brenda turner,200.9909384,Brenda,Turner,true
jennifer conrad,261.4827266,Jennifer,Conrad,true
catherine kirk,82.26081801,Catherine,Kirk,
andrea gaines,93.92499708,Andrea,Gaines,
madison nguyen,174.94712719999998,Madison,Nguyen,true
tony reese,253.7561437,Tony,Reese,true
terri powell,182.0834968,Terri,Powell,true
david wells,222.38632969999998,David,Wells,true
timothy mitchell,138.8536273,Timothy,Mitchell,true
kimberly oconnor,72.18387244,Kimberly,Oconnor,
anthony smith,32.87198146,Anthony,Smith,
roberta garza,299.0664663,Roberta,Garza,true
terry bennett,188.2365345,Terry,Bennett,true
tiffany gomez,239.6097617,Tiffany,Gomez,true
katherine franklin,167.7043052,Katherine,Franklin,true
sherry martin,146.09965400000002,Sherry,Martin,true
robert li,277.39914139999996,Robert,Li,true
jesse miller,80.44509225,Jesse,Miller,
kevin jones,27.07437101,Kevin,Jones,
rhonda young,236.0062255,Rhonda,Young,true
melissa campbell,55.11432356,Melissa,Campbell,
tony shepherd,83.76058979999999,Tony,Shepherd,
sherry gonzalez,22.17628787,Sherry,Gonzalez,
ashlee austin,205.48212759999998,Ashlee,Austin,true
david brown,50.89368202,David,Brown,
marc meyer,211.8895153,Marc,Meyer,true
jennifer vega,186.3024158,Jennifer,Vega,true
denise glass,8.677582918999999,Denise,Glass,
emily christian,141.736549,Emily,Christian,true
billy knight,104.38276479999999,Billy,Knight,true
shane davis,298.8078166,Shane,Davis,true
laura harding,129.22456680000002,Laura,Harding,true
zachary payne,70.62322636,Zachary,Payne,
jeffery leon,95.99985354,Jeffery,Leon,
jennifer martin,114.4977998,Jennifer,Martin,true
lori zimmerman,61.18972021,Lori,Zimmerman,
katie mcgee,14.33379012,Katie,Mcgee,
michael parker,128.7527684,Michael,Parker,true
robert atkins,206.497146,Robert,Atkins,true
stephanie brown,162.74167250000002,Stephanie,Brown,true
erin paul,120.70488619999999,Erin,Paul,true
kristina torres,108.8445402,Kristina,Torres,true
aaron wilson,2.920350867,Aaron,Wilson,
timothy scott,160.55948490000003,Timothy,Scott,true
ronald carter,26.52817674,Ronald,Carter,
catherine smith,234.5114418,Catherine,Smith,true
catherine rivers,257.1654921,Catherine,Rivers,true
cynthia white,93.34235895,Cynthia,White,
shawn rojas,81.57088665,Shawn,Rojas,
evan bradford,83.89976691,Evan,Bradford,
samuel lee,154.3902024,Samuel,Lee,true
john leon,54.79013645,John,Leon,
karen lopez,254.4003272,Karen,Lopez,true
rebekah jackson,190.92670669999998,Rebekah,Jackson,true
melissa hogan,46.10846638,Melissa,Hogan,
megan wilson,201.0054457,Megan,Wilson,true
justin roberts,283.29803599999997,Justin,Roberts,true
ashley fernandez,11.74857746,Ashley,Fernandez,
terry oliver,124.2895414,Terry,Oliver,true
jennifer weaver,268.8554923,Jennifer,Weaver,true
timothy ortega,130.6341776,Timothy,Ortega,true
brittany ellison,94.13570816,Brittany,Ellison,
aaron clark,208.9455945,Aaron,Clark,true
michael johnson,85.65642790000001,Michael,Johnson,
heather jones,13.51371324,Heather,Jones,
carly estrada,40.28153032,Carly,Estrada,
alexandra hopkins,177.9806383,Alexandra,Hopkins,true
brittany short,85.20352705,Brittany,Short,
julie hopkins,79.71809543,Julie,Hopkins,
crystal long,149.1990641,Crystal,Long,true
jack jackson,223.7550096,Jack,Jackson,true
amber smith,61.89790399,Amber,Smith,
christina cross,103.0088877,Christina,Cross,true
tina dickerson,99.81087945,Tina,Dickerson,
chase chavez,287.6513196,Chase,Chavez,true
shelby williams,93.42547175,Shelby,Williams,
leonard hamilton,272.7282713,Leonard,Hamilton,true
shannon jones,286.7396248,Shannon,Jones,true
david goodwin,58.16029636,David,Goodwin,
stephen blankenship,162.162138,Stephen,Blankenship,true
jacqueline stanton,100.0649273,Jacqueline,Stanton,true
allison callahan,53.8091991,Allison,Callahan,
kathy phillips,233.34170350000002,Kathy,Phillips,true
frank schaefer,196.76916599999998,Frank,Schaefer,true
stephanie ross,79.77912379,Stephanie,Ross,
donald norman,89.27507758,Donald,Norman,
mitchell fleming,282.8557953,Mitchell,Fleming,true
derek romero,4.59663563,Derek,Romero,
danny simmons,179.64091000000002,Danny,Simmons,true
beth hall,172.28431569999998,Beth,Hall,true
monica clark,33.09034021,Monica,Clark,
michael rodriguez,63.48660679,Michael,Rodriguez,
emily davis,211.91248769999999,Emily,Davis,true
samantha arnold,185.7555896,Samantha,Arnold,true
adam davidson,228.77280180000002,Adam,Davidson,true
kristen wallace,250.5851489,Kristen,Wallace,true
michael johnson,8.605437261,Michael,Johnson,
richard flores,209.83070869999997,Richard,Flores,true
nicole page,32.88664817,Nicole,Page,
anna crawford,14.40637134,Anna,Crawford,
david stokes,244.92855269999998,David,Stokes,true
jennifer jimenez,47.75611763,Jennifer,Jimenez,
john howell,76.486237,John,Howell,
lacey cochran,30.25941436,Lacey,Cochran,
jessica burns,145.124556,Jessica,Burns,true
matthew blevins,111.0537983,Matthew,Blevins,true
sabrina young,271.5746574,Sabrina,Young,true
ricardo brown,56.60874959,Ricardo,Brown,
wesley combs,79.2121007,Wesley,Combs,
heather conley,291.41645289999997,Heather,Conley,true
lauren chen,154.6825196,Lauren,Chen,true
penny lopez,96.17771944,Penny,Lopez,
kristin baker,176.23359150000002,Kristin,Baker,true
jacqueline wilson,9.748399326,Jacqueline,Wilson,
becky robinson,78.28943448,Becky,Robinson,
greg hendrix,72.58665857,Greg,Hendrix,
brandon erickson,190.50167,Brandon,Erickson,true
theresa ross,225.8763413,Theresa,Ross,true
julian nguyen,70.10459870000001,Julian,Nguyen,
charles shields,148.17371119999999,Charles,Shields,true
adriana perez,263.2804286,Adriana,Perez,true
melissa jackson,138.6305071,Melissa,Jackson,true
william ortiz,118.71032549999998,William,Ortiz,true
mark johnson,84.66164962,Mark,Johnson,
troy phillips,152.80774530000002,Troy,Phillips,true
sarah porter,151.4916774,Sarah,Porter,true
mark scott,157.0707889,Mark,Scott,true
joseph sullivan,30.40333692,Joseph,Sullivan,
andrew ryan,11.76405518,Andrew,Ryan,
paula dixon,160.4543884,Paula,Dixon,true
emily hernandez,142.5385656,Emily,Hernandez,true
donald jimenez,77.56219828,Donald,Jimenez,
william parker,180.1897032,William,Parker,true
austin stevens,261.4254097,Austin,Stevens,true
heather rogers,284.2213808,Heather,Rogers,true
christopher cline,46.302484,Christopher,Cline,
victoria lawson,122.3589149,Victoria,Lawson,true
james cordova,8.083382542,James,Cordova,
denise smith,39.92037881,Denise,Smith,
amanda myers,163.227608,Amanda,Myers,true
johnny mooney,60.14068017,Johnny,Mooney,
corey spencer,105.7602835,Corey,Spencer,true
jacqueline davis,131.1154633,Jacqueline,Davis,true
kayla davis,183.9842677,Kayla,Davis,true
bradley poole,243.47635219999998,Bradley,Poole,true
william pierce,19.75726553,William,Pierce,
brianna berg,17.09691769,Brianna,Berg,
jimmy fischer,119.70599140000002,Jimmy,Fischer,true
frances harris,93.44480228,Frances,Harris,
kenneth benton,197.4744517,Kenneth,Benton,true
christopher newman,275.3626437,Christopher,Newman,true
rebecca jackson,38.46385885,Rebecca,Jackson,
veronica bradshaw,242.93062430000003,Veronica,Bradshaw,true
catherine allen,80.67176092,Catherine,Allen,
michael martinez,265.9842208,Michael,Martinez,true
andrea carrillo,212.8749716,Andrea,Carrillo,true
kelly bailey,167.2019437,Kelly,Bailey,true
kerry byrd,61.23826658,Kerry,Byrd,
gregory lambert,132.0233169,Gregory,Lambert,true
dale anderson,293.0530445,Dale,Anderson,true
jacob sherman,152.47840190000002,Jacob,Sherman,true
samantha sullivan,232.99669730000002,Samantha,Sullivan,true
david webb,253.9947495,David,Webb,true
tonya green,5.382315322999999,Tonya,Green,
alexis lane,40.17462465,Alexis,Lane,
joyce cannon,19.79407941,Joyce,Cannon,
anne ray,151.72909719999998,Anne,Ray,true
karen williams,253.2786352,Karen,Williams,true
paul jones,276.31718689999997,Paul,Jones,true
sheena krause,45.02320091,Sheena,Krause,
luis wallace,32.60775944,Luis,Wallace,
robert shepherd,219.23939559999997,Robert,Shepherd,true
robert scott,20.97898649,Robert,Scott,
danielle tran,28.5287157,Danielle,Tran,
carlos johnson,237.29786639999998,Carlos,Johnson,true
crystal hansen,251.50272510000002,Crystal,Hansen,true
judy schneider,182.7566737,Judy,Schneider,true
jeff freeman,19.39590879,Jeff,Freeman,
crystal brady,70.87387043,Crystal,Brady,
samantha henson,157.55594480000002,Samantha,Henson,true
daniel sims,16.16034996,Daniel,Sims,
connie day,226.10871769999997,Connie,Day,true
dylan lee,281.3029391,Dylan,Lee,true
christian lee,227.98871859999997,Christian,Lee,true
deanna stephens,279.299191,Deanna,Stephens,true
david perry,208.47676830000003,David,Perry,true
charles villegas,294.3213809,Charles,Villegas,true
sharon clark,14.74888816,Sharon,Clark,
christina sanders,121.2337996,Christina,Sanders,true
jeffrey hinton,74.66513984,Jeffrey,Hinton,
gina harris,110.5970449,Gina,Harris,true
alex tapia,51.34046716,Alex,Tapia,
justin white,155.1616194,Justin,White,true
jacob woods,66.66082283,Jacob,Woods,
rachel browning,136.8446649,Rachel,Browning,true
marissa jones,270.36997,Marissa,Jones,true
sean watson,118.74408329999999,Sean,Watson,true
elijah roy,22.35989757,Elijah,Roy,
stephanie oneal,237.34840830000002,Stephanie,Oneal,true
stephanie maldonado,204.1531272,Stephanie,Maldonado,true
jay williams,79.94308127,Jay,Williams,
jeffery rodriguez,140.57244630000002,Jeffery,Rodriguez,true
margaret guzman,144.95165780000002,Margaret,Guzman,true
lori willis,62.89859668,Lori,Willis,
john fernandez,92.39138123,John,Fernandez,
christina valdez,34.79769663,Christina,Valdez,
courtney simpson,206.61902080000002,Courtney,Simpson,true
timothy martin,56.97751421,Timothy,Martin,
kelly scott,193.5473188,Kelly,Scott,true
joseph ward,278.1452957,Joseph,Ward,true
brady gonzalez,89.04686427,Brady,Gonzalez,
linda mcdonald,72.98192728,Linda,Mcdonald,
donna yates,185.7064263,Donna,Yates,true
kimberly hopkins,32.99371036,Kimberly,Hopkins,
aaron keith,93.45217678,Aaron,Keith,
nicholas cook,239.5443331,Nicholas,Cook,true
erica gonzales,256.38698289999996,Erica,Gonzales,true
brian rodriguez,254.07800350000002,Brian,Rodriguez,true
melissa schultz,213.84970130000002,Melissa,Schultz,true
nancy williams,106.037426,Nancy,Williams,true
kathryn barrera,144.20039930000002,Kathryn,Barrera,true
william king,114.53211200000001,William,King,true
kristen martin,184.10949509999998,Kristen,Martin,true
christopher lester,254.1517749,Christopher,Lester,true
kathleen robinson,53.27806013,Kathleen,Robinson,
katherine ward,203.2804999,Katherine,Ward,true
angelica delgado,130.5978877,Angelica,Delgado,true
stephanie robertson,64.64383194,Stephanie,Robertson,
william burke,46.83880636,William,Burke,
michele hurley,253.76279730000002,Michele,Hurley,true
ashley rogers,29.59477039,Ashley,Rogers,
jennifer kim,38.39507814,Jennifer,Kim,
corey roth,280.8129961,Corey,Roth,true
rickey hill,123.52015790000002,Rickey,Hill,true
erika stewart,150.8065512,Erika,Stewart,true
gabriella conner,21.78225763,Gabriella,Conner,
madison owen,286.0425507,Madison,Owen,true
alicia kaufman,90.03073312,Alicia,Kaufman,
gregory allen,248.54577909999998,Gregory,Allen,true
emma morse,161.27271130000003,Emma,Morse,true
alicia dean,120.5429815,Alicia,Dean,true
christina johnson,96.86483873,Christina,Johnson,
emily acevedo,51.02606455,Emily,Acevedo,
valerie boyd,39.18119887,Valerie,Boyd,
harold lucero,290.114557,Harold,Lucero,true
sabrina marshall,109.3913936,Sabrina,Marshall,true
jimmy hall,193.2981341,Jimmy,Hall,true
trevor daniels,59.86150113,Trevor,Daniels,
kelli wells,94.14928468,Kelli,Wells,
amanda gay,27.71402088,Amanda,Gay,
lindsay barnett,92.90006917,Lindsay,Barnett,
gregory jones,221.90756439999998,Gregory,Jones,true
gary murphy,6.925016621,Gary,Murphy,
ashley marsh,100.2987897,Ashley,Marsh,true
nathan archer,45.596339,Nathan,Archer,
michael jones,234.5304102,Michael,Jones,true
diane herrera,216.09419810000003,Diane,Herrera,true
andrew gibson,51.91337241,Andrew,Gibson,
tyler morris,160.4872869,Tyler,Morris,true
cassandra lewis,170.15092769999998,Cassandra,Lewis,true
ian deleon,137.40985369999999,Ian,Deleon,true
calvin mcgrath,176.1841431,Calvin,Mcgrath,true
michael kline,221.2673216,Michael,Kline,true
stephanie lee,256.0171685,Stephanie,Lee,true
jay merritt,287.8232441,Jay,Merritt,true
katherine patrick,259.2662024,Katherine,Patrick,true
david mckinney,232.124171,David,Mckinney,true
darren hale,159.90870159999997,Darren,Hale,true
jonathan smith,137.99812409999998,Jonathan,Smith,true
joseph acosta,268.919015,Joseph,Acosta,true
samantha miller,132.4433896,Samantha,Miller,true
john frazier,162.3474993,John,Frazier,true
eric mejia,153.2003299,Eric,Mejia,true
joshua rodriguez,71.62611223,Joshua,Rodriguez,
lisa ramirez,79.92352777,Lisa,Ramirez,
larry cox,282.2574802,Larry,Cox,true
renee oneal,290.2166083,Renee,Oneal,true
bryan espinoza,167.9777676,Bryan,Espinoza,true
christina suarez,45.91810137,Christina,Suarez,
brandi flores,171.65101049999998,Brandi,Flores,true
jackie bates,68.06023599,Jackie,Bates,
darrell white,23.19444255,Darrell,White,
james johnson,78.20993349,James,Johnson,
kelly wood,149.862952,Kelly,Wood,true
lisa schultz,153.5860474,Lisa,Schultz,true
james rodriguez,167.9065608,James,Rodriguez,true
jessica hughes,207.030828,Jessica,Hughes,true
kimberly reid,231.3275721,Kimberly,Reid,true
william young,289.4820718,William,Young,true
robert zuniga,145.76916880000002,Robert,Zuniga,true
caroline rodriguez,157.93922959999998,Caroline,Rodriguez,true
robert ortega,93.61018537,Robert,Ortega,
monique sharp,107.8493566,Monique,Sharp,true
antonio smith,223.11975209999997,Antonio,Smith,true
patricia flynn,13.75673285,Patricia,Flynn,
teresa ruiz,278.5939761,Teresa,Ruiz,true
madison mejia,179.6202428,Madison,Mejia,true
lindsey santos,173.43788590000003,Lindsey,Santos,true
savannah smith,77.74762702,Savannah,Smith,
kimberly roberts,100.43830159999999,Kimberly,Roberts,true
david dominguez,48.63244885,David,Dominguez,
brittany joyce,259.97163489999997,Brittany,Joyce,true
diana bryant,208.5949497,Diana,Bryant,true
james bailey,116.107083,James,Bailey,true
mary perry,79.34102267,Mary,Perry,
sarah baker,68.36279828,Sarah,Baker,
teresa rios,110.0041419,Teresa,Rios,true
marcus wilson,284.020802,Marcus,Wilson,true
rodney hansen,72.95190219,Rodney,Hansen,
crystal jones,231.17167400000002,Crystal,Jones,true
frank gonzalez,78.92510240000001,Frank,Gonzalez,
billy mcneil,270.4543387,Billy,Mcneil,true
sabrina carter,37.81203563,Sabrina,Carter,
lisa smith,116.015239,Lisa,Smith,true
daniel gutierrez,177.7281493,Daniel,Gutierrez,true
jennifer johnson,248.56666529999998,Jennifer,Johnson,true
tammy harris,292.5367815,Tammy,Harris,true
aaron brown,286.970944,Aaron,Brown,true
dominique reynolds,35.33069889,Dominique,Reynolds,
brad shaw,77.22657145,Brad,Shaw,
jennifer marks,214.12256749999997,Jennifer,Marks,true
sara scott,63.33845737,Sara,Scott,
richard walker,10.26357238,Richard,Walker,
